[23:02:49] [main/INFO]: Setting user: Player814
[23:03:57] [Client thread/INFO]: [CHAT] Player814 was blown up by Creeper
[23:03:59] [Server thread/INFO]: Player814 has just earned the achievement [Taking Inventory]
[23:03:59] [Client thread/INFO]: [CHAT] Player814 has just earned the achievement [Taking Inventory]
[23:04:07] [Client thread/INFO]: [CHAT] Your game mode has been updated
[23:04:07] [Server thread/INFO]: [Player814: Set own game mode to Creative Mode]
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:15] [Server thread/INFO]: [CHAT] 317
[23:04:15] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:16] [Server thread/INFO]: [CHAT] 317
[23:04:16] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 115
[23:04:17] [Server thread/INFO]: [CHAT] 317
[23:04:17] [Client thread/INFO]: [CHAT] 120
[23:04:17] [Client thread/INFO]: [CHAT] 120
[23:04:17] [Server thread/INFO]: [CHAT] 316
[23:04:17] [Server thread/INFO]: [CHAT] 316
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 316
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 316
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 316
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 315
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 315
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 314
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 313
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:17] [Server thread/INFO]: [CHAT] 313
[23:04:17] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 116
[23:04:18] [Server thread/INFO]: [CHAT] 312
[23:04:18] [Client thread/INFO]: [CHAT] 116
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 311
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 310
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 310
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 310
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:18] [Server thread/INFO]: [CHAT] 310
[23:04:18] [Client thread/INFO]: [CHAT] 112
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 109
[23:04:19] [Server thread/INFO]: [CHAT] 310
[23:04:19] [Client thread/INFO]: [CHAT] 109
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 309
[23:04:19] [Client thread/INFO]: [CHAT] 108
[23:04:19] [Server thread/INFO]: [CHAT] 308
[23:04:19] [Client thread/INFO]: [CHAT] 107
[23:04:19] [Server thread/INFO]: [CHAT] 307
[23:04:19] [Client thread/INFO]: [CHAT] 107
[23:04:19] [Server thread/INFO]: [CHAT] 307
[23:04:19] [Client thread/INFO]: [CHAT] 107
[23:04:19] [Server thread/INFO]: [CHAT] 307
[23:04:19] [Client thread/INFO]: [CHAT] 107
[23:04:20] [Server thread/INFO]: [CHAT] 307
[23:04:20] [Client thread/INFO]: [CHAT] 107
[23:04:20] [Client thread/INFO]: [CHAT] 107
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 107
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 110
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 104
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 302
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 301
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 301
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 301
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 301
[23:04:20] [Client thread/INFO]: [CHAT] 95
[23:04:20] [Server thread/INFO]: [CHAT] 301
[23:04:20] [Client thread/INFO]: [CHAT] 97
[23:04:21] [Server thread/INFO]: [CHAT] 300
[23:04:21] [Client thread/INFO]: [CHAT] 97
[23:04:21] [Server thread/INFO]: [CHAT] 300
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 300
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 300
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 96
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 299
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 298
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 298
[23:04:21] [Client thread/INFO]: [CHAT] 103
[23:04:21] [Server thread/INFO]: [CHAT] 298
[23:04:21] [Client thread/INFO]: [CHAT] 105
[23:04:21] [Server thread/INFO]: [CHAT] 293
[23:04:21] [Client thread/INFO]: [CHAT] 105
[23:04:21] [Client thread/INFO]: [CHAT] 105
[23:04:21] [Server thread/INFO]: [CHAT] 293
[23:04:21] [Server thread/INFO]: [CHAT] 293
[23:04:21] [Client thread/INFO]: [CHAT] 105
[23:04:22] [Server thread/INFO]: [CHAT] 293
[23:04:22] [Client thread/INFO]: [CHAT] 105
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 105
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 105
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 105
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 107
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 107
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 107
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 107
[23:04:22] [Server thread/INFO]: [CHAT] 292
[23:04:22] [Client thread/INFO]: [CHAT] 107
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 112
[23:04:22] [Server thread/INFO]: [CHAT] 291
[23:04:22] [Client thread/INFO]: [CHAT] 115
[23:04:23] [Server thread/INFO]: [CHAT] 290
[23:04:23] [Client thread/INFO]: [CHAT] 115
[23:04:23] [Server thread/INFO]: [CHAT] 290
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 290
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 290
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 289
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 289
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 287
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 113
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 120
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 120
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 286
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 121
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 121
[23:04:23] [Server thread/INFO]: [CHAT] 291
[23:04:23] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 291
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 290
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: [CHAT] 289
[23:04:24] [Client thread/INFO]: [CHAT] 119
[23:04:24] [Server thread/INFO]: Saving and pausing game...
[23:04:24] [Server thread/INFO]: Saving chunks for level 'New World'/Overworld
[23:04:24] [Server thread/INFO]: Saving chunks for level 'New World'/Nether
[23:04:24] [Server thread/INFO]: Saving chunks for level 'New World'/The End
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:04:59] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:00] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:01] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 121
[23:05:02] [Client thread/INFO]: [CHAT] 121
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 119
[23:05:02] [Client thread/INFO]: [CHAT] 121
[23:05:02] [Client thread/INFO]: [CHAT] 121
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:02] [Client thread/INFO]: [CHAT] 114
[23:05:03] [Client thread/INFO]: [CHAT] 114
[23:05:03] [Client thread/INFO]: [CHAT] 116
[23:05:03] [Client thread/INFO]: [CHAT] 116
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 108
[23:05:03] [Client thread/INFO]: [CHAT] 111
[23:05:03] [Client thread/INFO]: [CHAT] 111
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 102
[23:05:03] [Client thread/INFO]: [CHAT] 103
[23:05:04] [Client thread/INFO]: [CHAT] 103
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 98
[23:05:04] [Client thread/INFO]: [CHAT] 94
[23:05:04] [Client thread/INFO]: [CHAT] 94
[23:05:04] [Client thread/INFO]: [CHAT] 94
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 93
[23:05:04] [Client thread/INFO]: [CHAT] 94
[23:05:04] [Client thread/INFO]: [CHAT] 94
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 87
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:05] [Client thread/INFO]: [CHAT] 83
[23:05:06] [Client thread/INFO]: [CHAT] 83
[23:05:06] [Client thread/INFO]: [CHAT] 83
[23:05:06] [Client thread/INFO]: [CHAT] 83
[23:05:06] [Client thread/INFO]: [CHAT] 79
